par_id,accepted,name,value
884,TRUE,complete likelihood,1508.0224222452057
885,TRUE,LLH from hospit. <5y,1885.7867425921424
885,TRUE,LLH from hospit. >65y,1196.831114179501
885,TRUE,LLH from attack rates,265.89084650085454
885,TRUE,complete likelihood,3348.5087032724978
886,TRUE,LLH from hospit. <5y,1640.0663006035963
886,TRUE,LLH from hospit. >65y,1114.8548461640112
886,TRUE,LLH from attack rates,427.4881296910436
886,TRUE,complete likelihood,3182.409276458651
887,FALSE,LLH from hospit. <5y,6080.526936801513
887,FALSE,LLH from hospit. >65y,3919.773827958649
887,FALSE,LLH from attack rates,992.6497581416639
887,FALSE,complete likelihood,10992.950522901827
888,FALSE,LLH from hospit. <5y,1040.6834946367778
888,FALSE,LLH from hospit. >65y,1249.2540904243583
888,FALSE,LLH from attack rates,353.9753655131165
888,FALSE,complete likelihood,2643.9129505742526
889,FALSE,LLH from hospit. <5y,1699.6789362548693
889,FALSE,LLH from hospit. >65y,352.17833473106094
889,FALSE,LLH from attack rates,330.04637971909307
889,FALSE,complete likelihood,2381.9036507050237
890,FALSE,LLH from hospit. <5y,3897.956432806821
890,FALSE,LLH from hospit. >65y,2340.7102118654097
890,FALSE,LLH from attack rates,1363.4956429080207
890,FALSE,complete likelihood,7602.162287580251
892,TRUE,LLH from hospit. <5y,1499.4835129487474
892,TRUE,LLH from hospit. >65y,1118.5809618517906
892,TRUE,LLH from attack rates,284.772756940494
892,TRUE,complete likelihood,2902.837231741032
895,TRUE,LLH from hospit. <5y,1366.2108504707735
895,TRUE,LLH from hospit. >65y,409.5954294740551
895,TRUE,LLH from attack rates,244.08685794835037
895,TRUE,complete likelihood,2019.8931378931788
896,FALSE,LLH from hospit. <5y,848.7276396495025
896,FALSE,LLH from hospit. >65y,611.4010565227152
896,FALSE,LLH from attack rates,175.96784151411782
896,FALSE,complete likelihood,1636.0965376863355
897,FALSE,LLH from hospit. <5y,3108.029950212037
897,FALSE,LLH from hospit. >65y,2484.6702457196784
897,FALSE,LLH from attack rates,649.4779718757508
897,FALSE,complete likelihood,6242.178167807466
899,TRUE,LLH from hospit. <5y,709.7439448278125
899,TRUE,LLH from hospit. >65y,656.839194526819
899,TRUE,LLH from attack rates,226.92881774367737
899,TRUE,complete likelihood,1593.5119570983088
901,FALSE,LLH from hospit. <5y,1631.420763016284
901,FALSE,LLH from hospit. >65y,1235.0105826335437
901,FALSE,LLH from attack rates,209.0458336885334
901,FALSE,complete likelihood,3075.477179338361
902,FALSE,LLH from hospit. <5y,4069.3982687257258
902,FALSE,LLH from hospit. >65y,3214.3156675588098
902,FALSE,LLH from attack rates,1457.456510886569
902,FALSE,complete likelihood,8741.170447171105
903,TRUE,LLH from hospit. <5y,1117.1085927858678
903,TRUE,LLH from hospit. >65y,1065.7451985419812
903,TRUE,LLH from attack rates,322.94214773527835
903,TRUE,complete likelihood,2505.795939063127
904,TRUE,LLH from hospit. <5y,3002.792729399911
904,TRUE,LLH from hospit. >65y,1237.7496877218075
904,TRUE,LLH from attack rates,299.301832377604
904,TRUE,complete likelihood,4539.844249499322
906,FALSE,LLH from hospit. <5y,2371.772661905297
906,FALSE,LLH from hospit. >65y,2313.7576969632473
906,FALSE,LLH from attack rates,594.5278412794264
906,FALSE,complete likelihood,5280.058200147971
911,FALSE,LLH from hospit. <5y,1254.2680254094369
911,FALSE,LLH from hospit. >65y,403.7931031293093
911,FALSE,LLH from attack rates,221.44303396304747
911,FALSE,complete likelihood,1879.5041625017939
914,TRUE,LLH from hospit. <5y,2001.0923617404744
914,TRUE,LLH from hospit. >65y,513.0982764984379
914,TRUE,LLH from attack rates,283.8205324643513
914,TRUE,complete likelihood,2798.011170703264
915,TRUE,LLH from hospit. <5y,549.0279887926313
915,TRUE,LLH from hospit. >65y,1228.578183305645
915,TRUE,LLH from attack rates,353.442091039752
915,TRUE,complete likelihood,2131.0482631380282
916,TRUE,LLH from hospit. <5y,1066.9987068528524
916,TRUE,LLH from hospit. >65y,611.2005621595678
916,TRUE,LLH from attack rates,300.6359772768417
916,TRUE,complete likelihood,1978.835246289262
919,FALSE,LLH from hospit. <5y,1472.4076084348276
919,FALSE,LLH from hospit. >65y,1594.6596603880853
919,FALSE,LLH from attack rates,387.64239775239844
919,FALSE,complete likelihood,3454.7096665753115
920,TRUE,LLH from hospit. <5y,706.0645269271579
920,TRUE,LLH from hospit. >65y,751.6844413678659
920,TRUE,LLH from attack rates,310.96876723651314
920,TRUE,complete likelihood,1768.717735531537
922,FALSE,LLH from hospit. <5y,5714.5835726118985
922,FALSE,LLH from hospit. >65y,3909.704826723681
922,FALSE,LLH from attack rates,1693.3803861942895
922,FALSE,complete likelihood,11317.668785529868
923,FALSE,LLH from hospit. <5y,910.8659251162136
923,FALSE,LLH from hospit. >65y,1263.872849565095
923,FALSE,LLH from attack rates,315.17663680312535
923,FALSE,complete likelihood,2489.915411484434
926,FALSE,LLH from hospit. <5y,3075.4174931072457
926,FALSE,LLH from hospit. >65y,2254.2024585701797
926,FALSE,LLH from attack rates,1443.712468268393
926,FALSE,complete likelihood,6773.332419945818
930,FALSE,LLH from hospit. <5y,4009.841636019039
930,FALSE,LLH from hospit. >65y,2200.0938845673104
930,FALSE,LLH from attack rates,1412.6474214113045
930,FALSE,complete likelihood,7622.582941997654
931,TRUE,LLH from hospit. <5y,1752.5721076635475
931,TRUE,LLH from hospit. >65y,1019.9782252286636
931,TRUE,LLH from attack rates,221.97980051183646
931,TRUE,complete likelihood,2994.530133404048
932,TRUE,LLH from hospit. <5y,954.1648062328492
932,TRUE,LLH from hospit. >65y,1110.5846934899052
932,TRUE,LLH from attack rates,339.9352110379134
932,TRUE,complete likelihood,2404.684710760668
933,FALSE,LLH from hospit. <5y,1960.2035966761632
933,FALSE,LLH from hospit. >65y,466.9043939501538
933,FALSE,LLH from attack rates,287.1565635925009
933,FALSE,complete likelihood,2714.264554218818
934,FALSE,LLH from hospit. <5y,1680.49616822956
934,FALSE,LLH from hospit. >65y,1185.6110114035423
934,FALSE,LLH from attack rates,546.1240110652789
934,FALSE,complete likelihood,3412.2311906983814
935,FALSE,LLH from hospit. <5y,2072.705469614106
935,FALSE,LLH from hospit. >65y,401.1114122251656
935,FALSE,LLH from attack rates,299.42910346614894
935,FALSE,complete likelihood,2773.2459853054206
938,FALSE,LLH from hospit. <5y,1181.576836097125
938,FALSE,LLH from hospit. >65y,2021.5124172937608
938,FALSE,LLH from attack rates,399.71774418900463
938,FALSE,complete likelihood,3602.80699757989
942,TRUE,LLH from hospit. <5y,733.9735670584205
942,TRUE,LLH from hospit. >65y,1004.401420713424
942,TRUE,LLH from attack rates,342.1369926482678
942,TRUE,complete likelihood,2080.511980420112
945,FALSE,LLH from hospit. <5y,3620.550909669925
945,FALSE,LLH from hospit. >65y,1611.714507209569
945,FALSE,LLH from attack rates,940.8718508184031
945,FALSE,complete likelihood,6173.137267697897
949,FALSE,LLH from hospit. <5y,3664.1961293448926
949,FALSE,LLH from hospit. >65y,1383.1580466120884
949,FALSE,LLH from attack rates,383.3672076263726
949,FALSE,complete likelihood,5430.721383583354
950,FALSE,LLH from hospit. <5y,879.0247359010017
950,FALSE,LLH from hospit. >65y,2252.605949514699
950,FALSE,LLH from attack rates,478.48669681420205
950,FALSE,complete likelihood,3610.117382229903
953,FALSE,LLH from hospit. <5y,2721.5452679407244
953,FALSE,LLH from hospit. >65y,1444.8953024206276
953,FALSE,LLH from attack rates,1322.9276906514701
953,FALSE,complete likelihood,5489.368261012822
954,TRUE,LLH from hospit. <5y,310.713865077664
954,TRUE,LLH from hospit. >65y,543.0197081652442
954,TRUE,LLH from attack rates,263.51455449654514
954,TRUE,complete likelihood,1117.2481277394534
955,FALSE,LLH from hospit. <5y,1863.170356740031
955,FALSE,LLH from hospit. >65y,1116.12891703682
955,FALSE,LLH from attack rates,320.09502971920574
955,FALSE,complete likelihood,3299.3943034960566
957,TRUE,LLH from hospit. <5y,1600.2746426406684
957,TRUE,LLH from hospit. >65y,758.6832000865063
957,TRUE,LLH from attack rates,275.33525451146164
957,TRUE,complete likelihood,2634.293097238636
959,TRUE,LLH from hospit. <5y,750.0450126198865
959,TRUE,LLH from hospit. >65y,1305.8407063235186
959,TRUE,LLH from attack rates,346.9725617374529
959,TRUE,complete likelihood,2402.858280680858
960,TRUE,LLH from hospit. <5y,1259.8418328213988
960,TRUE,LLH from hospit. >65y,770.5371348964379
960,TRUE,LLH from attack rates,517.8659433895076
960,TRUE,complete likelihood,2548.2449111073443
962,FALSE,LLH from hospit. <5y,1626.4316341446663
962,FALSE,LLH from hospit. >65y,1021.316097102176
962,FALSE,LLH from attack rates,246.34620586924893
962,FALSE,complete likelihood,2894.093937116091
964,FALSE,LLH from hospit. <5y,1841.5504135572369
964,FALSE,LLH from hospit. >65y,1527.189591953384
964,FALSE,LLH from attack rates,198.77049524778857
964,FALSE,complete likelihood,3567.5105007584093
967,FALSE,LLH from hospit. <5y,4441.001789307844
967,FALSE,LLH from hospit. >65y,2192.8271452268286
967,FALSE,LLH from attack rates,1237.0791807766398
967,FALSE,complete likelihood,7870.908115311313
968,TRUE,LLH from hospit. <5y,1436.6111063459548
968,TRUE,LLH from hospit. >65y,912.0403564152982
968,TRUE,LLH from attack rates,245.45497380269524
968,TRUE,complete likelihood,2594.1064365639486
972,TRUE,LLH from hospit. <5y,1486.8121774625129
972,TRUE,LLH from hospit. >65y,1007.9497289207566
972,TRUE,LLH from attack rates,371.15326346380226
972,TRUE,complete likelihood,2865.915169847072
980,FALSE,LLH from hospit. <5y,2740.358899482856
980,FALSE,LLH from hospit. >65y,2916.7894058825987
980,FALSE,LLH from attack rates,683.2098869112178
980,FALSE,complete likelihood,6340.3581922766725
981,FALSE,LLH from hospit. <5y,1802.777692639477
981,FALSE,LLH from hospit. >65y,1127.5212156985035
981,FALSE,LLH from attack rates,395.20216652576255
981,FALSE,complete likelihood,3325.5010748637433
983,TRUE,LLH from hospit. <5y,584.4954982663144
983,TRUE,LLH from hospit. >65y,495.8181173146672
983,TRUE,LLH from attack rates,278.0600540571447
983,TRUE,complete likelihood,1358.3736696381263
984,TRUE,LLH from hospit. <5y,787.3686612371278
984,TRUE,LLH from hospit. >65y,905.587375746715
984,TRUE,LLH from attack rates,268.0966760626187
984,TRUE,complete likelihood,1961.0527130464616
991,FALSE,LLH from hospit. <5y,2721.8174299904513
991,FALSE,LLH from hospit. >65y,1706.9434248072134
991,FALSE,LLH from attack rates,240.8166652583252
991,FALSE,complete likelihood,4669.57752005599
992,FALSE,LLH from hospit. <5y,3203.3987195326904
992,FALSE,LLH from hospit. >65y,2409.1144269269835
992,FALSE,LLH from attack rates,1807.4392474681556
992,FALSE,complete likelihood,7419.95239392783
993,FALSE,LLH from hospit. <5y,845.0394696485623
993,FALSE,LLH from hospit. >65y,1606.1803972116031
993,FALSE,LLH from attack rates,431.35152630712554
993,FALSE,complete likelihood,2882.571393167291
994,FALSE,LLH from hospit. <5y,891.1732884070356
994,FALSE,LLH from hospit. >65y,341.50206781510354
994,FALSE,LLH from attack rates,383.2301262253666
994,FALSE,complete likelihood,1615.9054824475056
995,FALSE,LLH from hospit. <5y,1756.9459859371548
995,FALSE,LLH from hospit. >65y,1285.9558670499198
995,FALSE,LLH from attack rates,326.40315452911574
995,FALSE,complete likelihood,3369.3050075161905
996,TRUE,LLH from hospit. <5y,1182.5846043877136
996,TRUE,LLH from hospit. >65y,507.4347994231158
996,TRUE,LLH from attack rates,301.5105214828146
996,TRUE,complete likelihood,1991.5299252936438
998,FALSE,LLH from hospit. <5y,3191.7728930349035
998,FALSE,LLH from hospit. >65y,1427.52748317845
998,FALSE,LLH from attack rates,353.4589614357333
998,FALSE,complete likelihood,4972.759337649088
999,TRUE,LLH from hospit. <5y,1259.4105552608196
999,TRUE,LLH from hospit. >65y,997.3750667492562
999,TRUE,LLH from attack rates,327.7705242247783
999,TRUE,complete likelihood,2584.556146234854
1000,TRUE,LLH from hospit. <5y,1259.9831003550628
1000,TRUE,LLH from hospit. >65y,916.8022160869012
1000,TRUE,LLH from attack rates,247.20174172453886
1000,TRUE,complete likelihood,2423.9870581665027
1001,FALSE,LLH from hospit. <5y,5134.350272486017
1001,FALSE,LLH from hospit. >65y,2351.028777069144
1001,FALSE,LLH from attack rates,795.6808027124439
1001,FALSE,complete likelihood,8281.059852267605
1002,FALSE,LLH from hospit. <5y,1208.27647073013
1002,FALSE,LLH from hospit. >65y,662.6982004901444
1002,FALSE,LLH from attack rates,255.3853524669836
1002,FALSE,complete likelihood,2126.360023687258
1003,TRUE,LLH from hospit. <5y,547.2151848422503
1003,TRUE,LLH from hospit. >65y,1307.6759331617898
1003,TRUE,LLH from attack rates,335.78333604283335
1003,TRUE,complete likelihood,2190.6744540468735
1004,TRUE,LLH from hospit. <5y,544.0199678471364
1004,TRUE,LLH from hospit. >65y,590.8533816761988
1004,TRUE,LLH from attack rates,251.68244231455031
1004,TRUE,complete likelihood,1386.5557918378854
1009,TRUE,LLH from hospit. <5y,1862.036518635646
1009,TRUE,LLH from hospit. >65y,1230.9805567343308
1009,TRUE,LLH from attack rates,361.8268201312292
1009,TRUE,complete likelihood,3454.843895501206
1011,TRUE,LLH from hospit. <5y,483.5108112835384
1011,TRUE,LLH from hospit. >65y,424.5634532408531
1011,TRUE,LLH from attack rates,250.20213945099306
1011,TRUE,complete likelihood,1158.2764039753847
1014,TRUE,LLH from hospit. <5y,508.94025568380545
1014,TRUE,LLH from hospit. >65y,987.1378396844896
1014,TRUE,LLH from attack rates,305.2570270078554
1014,TRUE,complete likelihood,1801.3351223761504
1015,FALSE,LLH from hospit. <5y,3014.392528491132
1015,FALSE,LLH from hospit. >65y,1654.2157657379917
1015,FALSE,LLH from attack rates,1398.2816376544736
1015,FALSE,complete likelihood,6066.8899318835965
1016,FALSE,LLH from hospit. <5y,1835.1070835685912
1016,FALSE,LLH from hospit. >65y,1110.2148724026945
1016,FALSE,LLH from attack rates,413.85388312621916
1016,FALSE,complete likelihood,3359.1758390975046
1018,TRUE,LLH from hospit. <5y,946.6236685712508
1018,TRUE,LLH from hospit. >65y,612.0905051774193
1018,TRUE,LLH from attack rates,312.2361797331222
1018,TRUE,complete likelihood,1870.9503534817923
1020,TRUE,LLH from hospit. <5y,1649.834501430702
1020,TRUE,LLH from hospit. >65y,840.207017683604
1020,TRUE,LLH from attack rates,278.4643771666852
1020,TRUE,complete likelihood,2768.5058962809912
1021,FALSE,LLH from hospit. <5y,710.865419715124
1021,FALSE,LLH from hospit. >65y,804.9628397779622
1021,FALSE,LLH from attack rates,271.6205346890274
1021,FALSE,complete likelihood,1787.4487941821135
1022,TRUE,LLH from hospit. <5y,1629.7905625922533
1022,TRUE,LLH from hospit. >65y,1348.540781182649
1022,TRUE,LLH from attack rates,290.5619404156128
1022,TRUE,complete likelihood,3268.893284190515
1025,FALSE,LLH from hospit. <5y,1265.976787572878
1025,FALSE,LLH from hospit. >65y,686.0808800768162
1025,FALSE,LLH from attack rates,335.21665606921664
1025,FALSE,complete likelihood,2287.274323718911
1026,TRUE,LLH from hospit. <5y,1685.2535575230113
1026,TRUE,LLH from hospit. >65y,892.6253791497837
1026,TRUE,LLH from attack rates,272.86935866714117
1026,TRUE,complete likelihood,2850.7482953399362
1028,TRUE,LLH from hospit. <5y,1712.1007797217142
1028,TRUE,LLH from hospit. >65y,1580.7685541458077
1028,TRUE,LLH from attack rates,323.0962608476892
1028,TRUE,complete likelihood,3615.9655947152114
1029,FALSE,LLH from hospit. <5y,3072.2963182155695
1029,FALSE,LLH from hospit. >65y,3255.1079577254704
1029,FALSE,LLH from attack rates,906.5341198981921
1029,FALSE,complete likelihood,7233.938395839233
1034,FALSE,LLH from hospit. <5y,1573.3980665886008
1034,FALSE,LLH from hospit. >65y,851.7025409178406
1034,FALSE,LLH from attack rates,256.81917353432635
1034,FALSE,complete likelihood,2681.9197810407677
1036,TRUE,LLH from hospit. <5y,456.81040255673184
1036,TRUE,LLH from hospit. >65y,381.2590437426397
1036,TRUE,LLH from attack rates,265.09318011602846
1036,TRUE,complete likelihood,1103.1626264154
1039,FALSE,LLH from hospit. <5y,915.894883766398
1039,FALSE,LLH from hospit. >65y,1116.4960682061144
1039,FALSE,LLH from attack rates,363.43920355969624
1039,FALSE,complete likelihood,2395.8301555322087
1042,FALSE,LLH from hospit. <5y,1482.5402851884153
1042,FALSE,LLH from hospit. >65y,2102.9852377311986
1042,FALSE,LLH from attack rates,548.1499538415385
1042,FALSE,complete likelihood,4133.675476761152
1043,FALSE,LLH from hospit. <5y,1134.1297536136822
1043,FALSE,LLH from hospit. >65y,435.11069706625415
1043,FALSE,LLH from attack rates,304.6786073520143
1043,FALSE,complete likelihood,1873.9190580319505
1044,FALSE,LLH from hospit. <5y,4860.755372199276
1044,FALSE,LLH from hospit. >65y,2343.387243590075
1044,FALSE,LLH from attack rates,690.1557237924771
1044,FALSE,complete likelihood,7894.298339581828
1046,TRUE,LLH from hospit. <5y,901.6846722225424
1046,TRUE,LLH from hospit. >65y,870.168262497146
1046,TRUE,LLH from attack rates,432.48324379624427
1046,TRUE,complete likelihood,2204.3361785159327
1048,FALSE,LLH from hospit. <5y,830.571493293748
1048,FALSE,LLH from hospit. >65y,1446.9519103386328
1048,FALSE,LLH from attack rates,269.915821046538
1048,FALSE,complete likelihood,2547.439224678919
1050,FALSE,LLH from hospit. <5y,4291.036631509938
1050,FALSE,LLH from hospit. >65y,1859.2306726920012
1050,FALSE,LLH from attack rates,689.1562527448236
1050,FALSE,complete likelihood,6839.423556946764
1052,TRUE,LLH from hospit. <5y,1173.1761395197034
1052,TRUE,LLH from hospit. >65y,986.3708979167571
1052,TRUE,LLH from attack rates,301.9947930963143
1052,TRUE,complete likelihood,2461.541830532775
1053,FALSE,LLH from hospit. <5y,1955.1809671691915
1053,FALSE,LLH from hospit. >65y,1193.8034414214792
1053,FALSE,LLH from attack rates,475.72708709673356
1053,FALSE,complete likelihood,3624.7114956874043
1055,TRUE,LLH from hospit. <5y,723.744504105123
1055,TRUE,LLH from hospit. >65y,532.9262373638392
1055,TRUE,LLH from attack rates,282.10980578092364
1055,TRUE,complete likelihood,1538.7805472498858
1057,TRUE,LLH from hospit. <5y,1951.9848756023896
1057,TRUE,LLH from hospit. >65y,511.46604202248295
1057,TRUE,LLH from attack rates,239.356352307306
1057,TRUE,complete likelihood,2702.8072699321783
1058,TRUE,LLH from hospit. <5y,993.9773186729448
1058,TRUE,LLH from hospit. >65y,399.8084584217927
1058,TRUE,LLH from attack rates,381.71780381278165
1058,TRUE,complete likelihood,1775.5035809075193
1062,FALSE,LLH from hospit. <5y,389.5078717925709
1062,FALSE,LLH from hospit. >65y,1574.4224130261334
1062,FALSE,LLH from attack rates,407.57631292575536
1062,FALSE,complete likelihood,2371.5065977444597
1063,FALSE,LLH from hospit. <5y,2137.36680186402
1063,FALSE,LLH from hospit. >65y,2499.713220441666
1063,FALSE,LLH from attack rates,601.5755160561505
1063,FALSE,complete likelihood,5238.655538361837
1066,TRUE,LLH from hospit. <5y,1174.744051163535
1066,TRUE,LLH from hospit. >65y,538.1665002426511
1066,TRUE,LLH from attack rates,273.2072874928241
1066,TRUE,complete likelihood,1986.1178388990102
1069,FALSE,LLH from hospit. <5y,2654.068193255585
1069,FALSE,LLH from hospit. >65y,2004.8829195622216
1069,FALSE,LLH from attack rates,450.8689578652482
1069,FALSE,complete likelihood,5109.820070683055
1070,FALSE,LLH from hospit. <5y,514.0737702171364
1070,FALSE,LLH from hospit. >65y,1178.2713953604984
1070,FALSE,LLH from attack rates,333.5095840356236
1070,FALSE,complete likelihood,2025.8547496132585
1071,TRUE,LLH from hospit. <5y,1422.8957894848174
1071,TRUE,LLH from hospit. >65y,1294.4231199437434
1071,TRUE,LLH from attack rates,350.24721373591177
1071,TRUE,complete likelihood,3067.5661231644726
1072,FALSE,LLH from hospit. <5y,1183.16080175059
1072,FALSE,LLH from hospit. >65y,591.5609704423626
1072,FALSE,LLH from attack rates,508.2463788061305
1072,FALSE,complete likelihood,2282.9681509990833
1073,TRUE,LLH from hospit. <5y,2035.8537301575368
1073,TRUE,LLH from hospit. >65y,768.1608980306302
1073,TRUE,LLH from attack rates,271.27524816983356
1073,TRUE,complete likelihood,3075.2898763580006
1076,TRUE,LLH from hospit. <5y,570.8255921916751
1076,TRUE,LLH from hospit. >65y,724.6428509350395
1076,TRUE,LLH from attack rates,254.50833409257868
1076,TRUE,complete likelihood,1549.9767772192934
1077,TRUE,LLH from hospit. <5y,1376.8845894101737
1077,TRUE,LLH from hospit. >65y,1391.8703280233522
1077,TRUE,LLH from attack rates,329.28747333271616
1077,TRUE,complete likelihood,3098.042390766242
1078,FALSE,LLH from hospit. <5y,2197.4666283673864
1078,FALSE,LLH from hospit. >65y,2319.9173384198307
1078,FALSE,LLH from attack rates,1128.3798467690583
1078,FALSE,complete likelihood,5645.763813556276
1079,TRUE,LLH from hospit. <5y,478.40284866604674
1079,TRUE,LLH from hospit. >65y,726.8711076603423
1079,TRUE,LLH from attack rates,275.35708830358783
1079,TRUE,complete likelihood,1480.6310446299767
1080,TRUE,LLH from hospit. <5y,1134.054409612783
1080,TRUE,LLH from hospit. >65y,746.0799113004377
1080,TRUE,LLH from attack rates,342.8846056291491
1080,TRUE,complete likelihood,2223.01892654237
1085,FALSE,LLH from hospit. <5y,1256.4724976140826
1085,FALSE,LLH from hospit. >65y,862.514129599096
1085,FALSE,LLH from attack rates,620.3581317602485
1085,FALSE,complete likelihood,2739.344758973427
1087,FALSE,LLH from hospit. <5y,2024.8781709658117
1087,FALSE,LLH from hospit. >65y,1253.4299385837662
1087,FALSE,LLH from attack rates,584.0499362267443
1087,FALSE,complete likelihood,3862.3580457763223
1088,TRUE,LLH from hospit. <5y,1060.9922483275084
1088,TRUE,LLH from hospit. >65y,1025.3989887657006
1088,TRUE,LLH from attack rates,310.0882447289437
1088,TRUE,complete likelihood,2396.4794818221526
1090,FALSE,LLH from hospit. <5y,2697.001369391146
1090,FALSE,LLH from hospit. >65y,1079.509934124987
1090,FALSE,LLH from attack rates,387.63007779570233
1090,FALSE,complete likelihood,4164.141381311835
1092,FALSE,LLH from hospit. <5y,2450.6880218047013
1092,FALSE,LLH from hospit. >65y,1501.1712849505138
1092,FALSE,LLH from attack rates,387.39227891251454
1092,FALSE,complete likelihood,4339.25158566773
1093,TRUE,LLH from hospit. <5y,1225.146219202666
1093,TRUE,LLH from hospit. >65y,893.9415543212689
1093,TRUE,LLH from attack rates,291.44113055600985
1093,TRUE,complete likelihood,2410.528904079945
1094,TRUE,LLH from hospit. <5y,1191.2587763343936
1094,TRUE,LLH from hospit. >65y,678.0757740253497
1094,TRUE,LLH from attack rates,270.31219189914174
1094,TRUE,complete likelihood,2139.6467422588853
1095,FALSE,LLH from hospit. <5y,4038.5792605967895
1095,FALSE,LLH from hospit. >65y,2116.757867159009
1095,FALSE,LLH from attack rates,1678.4208668271115
1095,FALSE,complete likelihood,7833.757994582909
1096,TRUE,LLH from hospit. <5y,755.3946113273977
1096,TRUE,LLH from hospit. >65y,565.1152782916748
1096,TRUE,LLH from attack rates,235.65031840273105
1096,TRUE,complete likelihood,1556.1602080218036
1097,TRUE,LLH from hospit. <5y,1139.338440827007
1097,TRUE,LLH from hospit. >65y,960.3476694418312
1097,TRUE,LLH from attack rates,269.611561475223
1097,TRUE,complete likelihood,2369.297671744061
1098,FALSE,LLH from hospit. <5y,4635.157653161067
1098,FALSE,LLH from hospit. >65y,3759.104876701066
1098,FALSE,LLH from attack rates,956.0059311271407
1098,FALSE,complete likelihood,9350.268460989275
1099,FALSE,LLH from hospit. <5y,551.0632745250798
1099,FALSE,LLH from hospit. >65y,1319.675123200318
1099,FALSE,LLH from attack rates,336.3729935137207
1099,FALSE,complete likelihood,2207.1113912391183
1101,TRUE,LLH from hospit. <5y,805.728251991607
1101,TRUE,LLH from hospit. >65y,1076.9870467763735
1101,TRUE,LLH from attack rates,328.26340135271823
1101,TRUE,complete likelihood,2210.9787001206987
1102,TRUE,LLH from hospit. <5y,1435.152532164239
1102,TRUE,LLH from hospit. >65y,916.2424953060482
1102,TRUE,LLH from attack rates,269.3596703213929
1102,TRUE,complete likelihood,2620.75469779168
1105,FALSE,LLH from hospit. <5y,3029.3702061631325
1105,FALSE,LLH from hospit. >65y,1994.0758051139803
1105,FALSE,LLH from attack rates,506.9034479883283
1105,FALSE,complete likelihood,5530.3494592654415
1106,TRUE,LLH from hospit. <5y,1389.4774776306274
1106,TRUE,LLH from hospit. >65y,980.6137696861144
1106,TRUE,LLH from attack rates,238.6889323132408
1106,TRUE,complete likelihood,2608.7801796299827
1107,FALSE,LLH from hospit. <5y,1643.028218320179
1107,FALSE,LLH from hospit. >65y,2109.952624910795
1107,FALSE,LLH from attack rates,524.6777669915309
1107,FALSE,complete likelihood,4277.658610222505
1108,FALSE,LLH from hospit. <5y,4961.779688204894
1108,FALSE,LLH from hospit. >65y,3417.8634437576097
1108,FALSE,LLH from attack rates,1073.1610600471454
1108,FALSE,complete likelihood,9452.80419200965
1112,FALSE,LLH from hospit. <5y,4478.595586143434
1112,FALSE,LLH from hospit. >65y,2365.008368303581
1112,FALSE,LLH from attack rates,1013.9262909257834
1112,FALSE,complete likelihood,7857.530245372798
1113,TRUE,LLH from hospit. <5y,615.867899808044
1113,TRUE,LLH from hospit. >65y,617.1882870858982
1113,TRUE,LLH from attack rates,244.60152599712566
1113,TRUE,complete likelihood,1477.6577128910678
1114,TRUE,LLH from hospit. <5y,1444.0368492296525
1114,TRUE,LLH from hospit. >65y,816.034318532066
1114,TRUE,LLH from attack rates,306.53091731520084
1114,TRUE,complete likelihood,2566.602085076919
1115,FALSE,LLH from hospit. <5y,2369.573947332189
1115,FALSE,LLH from hospit. >65y,1411.7563510682196
1115,FALSE,LLH from attack rates,571.914553659537
1115,FALSE,complete likelihood,4353.2448520599455
1117,TRUE,LLH from hospit. <5y,2796.510083545716
1117,TRUE,LLH from hospit. >65y,1278.2418711909802
1117,TRUE,LLH from attack rates,321.83188414857375
1117,TRUE,complete likelihood,4396.58383888527
1121,FALSE,LLH from hospit. <5y,2519.692643409656
1121,FALSE,LLH from hospit. >65y,2153.8422175826986
1121,FALSE,LLH from attack rates,606.8874860939524
1121,FALSE,complete likelihood,5280.422347086307
1123,FALSE,LLH from hospit. <5y,464.09453641971805
1123,FALSE,LLH from hospit. >65y,1192.617620582089
1123,FALSE,LLH from attack rates,359.02636035808274
1123,FALSE,complete likelihood,2015.7385173598898
1126,TRUE,LLH from hospit. <5y,947.43288300379
1126,TRUE,LLH from hospit. >65y,820.2636289905656
1126,TRUE,LLH from attack rates,297.1393400126106
1126,TRUE,complete likelihood,2064.8358520069664
1128,TRUE,LLH from hospit. <5y,806.0304765640923
1128,TRUE,LLH from hospit. >65y,629.5992441284736
1128,TRUE,LLH from attack rates,236.06585607242005
1128,TRUE,complete likelihood,1671.695576764986
1129,TRUE,LLH from hospit. <5y,710.8196908861598
1129,TRUE,LLH from hospit. >65y,809.1387421826824
1129,TRUE,LLH from attack rates,279.6387360214244
1129,TRUE,complete likelihood,1799.5971690902666
1130,FALSE,LLH from hospit. <5y,597.9485828628
1130,FALSE,LLH from hospit. >65y,1585.4023376133143
1130,FALSE,LLH from attack rates,438.80403172958626
1130,FALSE,complete likelihood,2622.1549522057007
1132,TRUE,LLH from hospit. <5y,1576.7097810188689
1132,TRUE,LLH from hospit. >65y,814.1420978915181
1132,TRUE,LLH from attack rates,348.2360413266591
1132,TRUE,complete likelihood,2739.087920237046
1137,TRUE,LLH from hospit. <5y,1687.6205398621892
1137,TRUE,LLH from hospit. >65y,1491.621466461188
1137,TRUE,LLH from attack rates,296.2405783891143
